f1_macro;precision_macro;recall_macro;epochs;batch_size;validation_split;filters;kernel_size;conv_activation;conv_l2_regularizer;dropout_rate;dense_activation;dense_l2_regularizer;activation;optimizer;loss_function;units;trainable;dense_layers
0.9341959962;0.9300857323;0.942216359;75;64;0;320;5;relu;0.001;0.8;tanh;0.01;sigmoid;nadam;binary_crossentropy;256;False;1
0.9341930291;0.9312473325;0.9416164504;75;64;0;320;5;relu;0.001;0.8;relu;0.01;sigmoid;nadam;binary_crossentropy;256;False;1
0.9341795818;0.9370569254;0.9354201608;50;64;0;320;5;relu;0;0.6;relu;0;sigmoid;nadam;binary_crossentropy;256;False;1
0.9341373902;0.9342063984;0.9373300748;75;64;0;320;5;tanh;0.001;0.6;tanh;0.01;sigmoid;nadam;binary_crossentropy;64;False;2
0.9341231806;0.9407238612;0.932460114;75;64;0;320;5;relu;0.001;0.2;relu;0.01;sigmoid;nadam;binary_crossentropy;64;False;1
0.9341074357;0.9295356238;0.9428455352;50;64;0;320;5;relu;0.001;0;relu;0.01;sigmoid;nadam;binary_crossentropy;64;False;1
0.9340212267;0.9448904165;0.9275702881;75;64;0;320;5;relu;0;0.2;relu;0.01;sigmoid;nadam;binary_crossentropy;256;False;1
0.9340135146;0.9412491179;0.9301228595;75;64;0;320;5;tanh;0;0.2;relu;0.001;sigmoid;nadam;binary_crossentropy;64;False;1
0.9339948434;0.9237528168;0.948266231;75;64;0;320;5;tanh;0.01;0;relu;0.001;sigmoid;nadam;binary_crossentropy;64;False;1
0.9339923653;0.9268832112;0.9442021507;75;64;0;320;5;relu;0.01;0.6;tanh;0.001;sigmoid;nadam;binary_crossentropy;64;False;1
0.9338945106;0.931535491;0.9389306522;75;64;0;320;5;relu;0.001;0.6;tanh;0.001;sigmoid;nadam;binary_crossentropy;64;False;1
