f1_macro;precision_macro;recall_macro;epochs;batch_size;validation_split;filters;kernel_size;conv_activation;conv_l2_regularizer;dropout_rate;dense_activation;dense_l2_regularizer;activation;optimizer;loss_function;units;trainable
0.9292031253654904;0.9376875348308609;0.9243590349154388;50;64;0.0;320;5;relu;0.0;0.8;tanh;0.0;sigmoid;nadam;binary_crossentropy;64;False
0.8849746938536288;0.9023911949854669;0.8983089891210854;50;64;0.0;320;5;tanh;0.01;0.0;relu;0.01;sigmoid;nadam;binary_crossentropy;256;False
0.9242058693795009;0.9134349108336387;0.9428039508806677;50;64;0.0;320;5;tanh;0.01;0.0;relu;0.01;sigmoid;nadam;binary_crossentropy;64;False
0.9260856222294219;0.9286050433595443;0.9317737298460953;50;64;0.0;320;5;tanh;0.01;0.0;relu;0.001;sigmoid;nadam;binary_crossentropy;256;False
0.9198877050121892;0.9214687973507274;0.9273197989206844;50;64;0.0;320;5;tanh;0.01;0.0;relu;0.001;sigmoid;nadam;binary_crossentropy;64;False
0.9014844832707762;0.9288385501821891;0.905972800420899;50;64;0.0;320;5;tanh;0.01;0.0;relu;0.0;sigmoid;nadam;binary_crossentropy;256;False
0.8677519672811231;0.9247216401025469;0.8694486497731632;50;64;0.0;320;5;tanh;0.01;0.0;relu;0.0;sigmoid;nadam;binary_crossentropy;64;False
0.8287741227903032;0.8276969097987102;0.8331639962397445;50;64;0.0;320;5;tanh;0.01;0.0;tanh;0.01;sigmoid;nadam;binary_crossentropy;256;False
0.8980440263590227;0.9142137625339588;0.9088874664035517;50;64;0.0;320;5;tanh;0.01;0.0;tanh;0.01;sigmoid;nadam;binary_crossentropy;64;False
0.9324467487180901;0.9197811404299434;0.9480003172325825;50;64;0.0;320;5;tanh;0.01;0.0;tanh;0.001;sigmoid;nadam;binary_crossentropy;256;False
0.9233771964696548;0.9274037787930203;0.9286540606932556;50;64;0.0;320;5;tanh;0.01;0.0;tanh;0.001;sigmoid;nadam;binary_crossentropy;64;False
0.8860760773063528;0.889574761863296;0.8841474977690478;50;64;0.0;320;5;tanh;0.01;0.0;tanh;0.0;sigmoid;nadam;binary_crossentropy;256;False
0.9152404385963763;0.9151066842287839;0.9211068816388307;50;64;0.0;320;5;tanh;0.01;0.0;tanh;0.0;sigmoid;nadam;binary_crossentropy;64;False
0.8971838450722858;0.8958181710678319;0.9160800241435029;50;64;0.0;320;5;tanh;0.01;0.2;relu;0.01;sigmoid;nadam;binary_crossentropy;256;False
0.8956986546851249;0.9023183710508478;0.913331932896663;50;64;0.0;320;5;tanh;0.01;0.2;relu;0.01;sigmoid;nadam;binary_crossentropy;64;False
0.9313684892597196;0.9279188570528083;0.9382871094228029;50;64;0.0;320;5;tanh;0.01;0.2;relu;0.001;sigmoid;nadam;binary_crossentropy;256;False
0.9280487574507619;0.9303883918683639;0.9318915520174578;50;64;0.0;320;5;tanh;0.01;0.2;relu;0.001;sigmoid;nadam;binary_crossentropy;64;False
0.9234351089477448;0.9205732248133437;0.9308111117726284;50;64;0.0;320;5;tanh;0.01;0.2;relu;0.0;sigmoid;nadam;binary_crossentropy;256;False
0.9258746353012738;0.911841068788229;0.9480292376250912;50;64;0.0;320;5;tanh;0.01;0.2;relu;0.0;sigmoid;nadam;binary_crossentropy;64;False
0.9223155754579251;0.9269472116201213;0.9249705794416123;50;64;0.0;320;5;tanh;0.01;0.2;tanh;0.01;sigmoid;nadam;binary_crossentropy;256;False
0.9189336757261246;0.923613062447329;0.9246021497936839;50;64;0.0;320;5;tanh;0.01;0.2;tanh;0.01;sigmoid;nadam;binary_crossentropy;64;False
0.8628647799681906;0.8998343076225572;0.8870888297059603;50;64;0.0;320;5;tanh;0.01;0.2;tanh;0.001;sigmoid;nadam;binary_crossentropy;256;False
